"text","diggCount","replyCommentTotal","createTimeISO","uniqueId","videoWebUrl","uid","cid","avatarThumbnail"
"очень красиво)))","15","0","2024-03-09T14:04:57.000Z","user2568132098385","https://www.tiktok.com/@the_ai_experiment/video/7342569336273653038","7247445244638184490","7344364317481567018","https://p16-common-sign.tiktokcdn-us.com/musically-maliva-obj/1594805258216454~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=051d9535&x-expires=1763848800&x-signature=2yZAmxdAfWelBdAuXcV%2BaXHezUg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"😂😂😂","20","0","2024-03-07T11:37:05.000Z","charles.johnson970","https://www.tiktok.com/@the_ai_experiment/video/7342569336273653038","7196185507200861226","7343583986299028270","https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/7339328685549289514~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=0d99d57c&x-expires=1763848800&x-signature=C15VfHY7xkN%2F8OTFFYSsyOQH9R8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"🥰🥰🥰","17","0","2024-03-05T07:08:02.000Z","alanwells6633","https://www.tiktok.com/@the_ai_experiment/video/7342569336273653038","7078170879385994286","7342772444168225582","https://p19-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/7078171894599385130~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=cb89363a&x-expires=1763848800&x-signature=lIYwOcYIxoLZ8cCq370Wy054wj0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"😂😂😂","18","0","2024-03-09T14:04:15.000Z","chris.dobek","https://www.tiktok.com/@the_ai_experiment/video/7342569336273653038","7266089389380699169","7344364092080898848","https://p19-common-sign.tiktokcdn-us.com/tos-useast2a-avt-0068-euttp/7266090579719618592~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=fa060620&x-expires=1763848800&x-signature=AgwL6PY%2BdxbM%2F5UR6Syx2gumLhQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"😂","19","0","2024-04-15T07:01:59.000Z","shirleykirchner37","https://www.tiktok.com/@the_ai_experiment/video/7342569336273653038","7074522955179508782","7357985203191759659","https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/7074524736226590766~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=a1d6e93d&x-expires=1763848800&x-signature=gZ%2BBrf%2BL339vjdqpCPKYDS%2Ftpgg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"😂","21","0","2024-04-16T00:17:36.000Z","thameslady","https://www.tiktok.com/@the_ai_experiment/video/7342569336273653038","6954461059433563142","7358252389201707807","https://p19-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/20aa68ac4236357b2d11b93be16e1631~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=1d8e8dd8&x-expires=1763848800&x-signature=tfFuyZ5%2BPIW1emcA5Op0M4%2BKVrk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"They trying to break through the firmament","349","12","2023-05-02T21:17:22.000Z","da.fine.arts","https://www.tiktok.com/@staygroundead/video/7210576126253583658","6617587056430694405","7228697203812090666","https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/180a8ab1d9243b2dd069ca187653edad~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=e0ee7aa9&x-expires=1763848800&x-signature=0nBvZPlvEj%2Ba6zhLHJhStc0Aj%2BI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a"
"GTA npc typa lines 💀","8","1","2023-05-31T19:01:23.000Z","standbysnts","https://www.tiktok.com/@staygroundead/video/7210576126253583658","6838399088875799558","7239423664784786182","https://p77-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/6e48df3334b7c47deeecc7d625a7adfe~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=30dabf06&x-expires=1763848800&x-signature=C5vG6yXn4mzIJzOFSQRnu66Hwww%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a"
"nice catch","8","1","2023-05-11T11:53:19.000Z","ufotoart","https://www.tiktok.com/@staygroundead/video/7210576126253583658","6856918623949964293","7231891541187003182","https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/cfb7f606bd14d2313cce82eae01fb5ab~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=4f3ab3ea&x-expires=1763848800&x-signature=K%2BlOrcEvllCN%2BQ3GxHamlPvcZmw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a"
"I saw it the 25th around 2, 3 am.did any body hear explosions right after?","0","1","2025-06-26T22:48:50.000Z","joseviveros375","https://www.tiktok.com/@staygroundead/video/7210576126253583658","7078101328700294190","7520393677409370935","https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/7352301154916794411~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=5d770672&x-expires=1763848800&x-signature=hzvW8d3i2nq3WijeFZR33sXoEOc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a"
"Fallen angels","5","2","2023-06-10T01:11:30.000Z","user2508253071270","https://www.tiktok.com/@staygroundead/video/7210576126253583658","6916699903940084741","7242858784012878638","https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/7334499949112983557~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=c8058b87&x-expires=1763848800&x-signature=aJxYNHx1eKLp6vRJTyAgYtJe5dw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a"
"😁","7","0","2025-11-12T06:29:42.000Z","lorni.123","https://www.tiktok.com/@alienimpact/video/7570813811922373910","7267946960463889441","7571722229853324034","https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/fdd123946d77e2e17b1de2909d1d11c4~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=5d6963c4&x-expires=1763848800&x-signature=5LsAO1J%2FIJZ0VcKVLrC%2BTSc4TSw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"Forgot the shadow","0","0","2025-11-16T08:41:58.000Z","butchstephens","https://www.tiktok.com/@alienimpact/video/7570813811922373910","6873829746188256261","7573240430684177207","https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/32d0e5afdc20297ee34678377f40f6a2~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=6116d581&x-expires=1763848800&x-signature=Uz16wyBXb1%2FrWba7IYfkpmO7VFE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"welcome alliens 🛸 🛸 🦸‍♂️","0","0","2025-11-10T13:43:10.000Z","gunawanrohadi001","https://www.tiktok.com/@alienimpact/video/7570813811922373910","7073780098978350106","7570975886439203592","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/d7521daa5fcb3023de5dce4f286bc635~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=20aac3da&x-expires=1763848800&x-signature=Im8HYX4IRO7oaSEugaTx5jVjNhU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"PAUL","2","1","2025-11-10T21:11:01.000Z","chrisbrooks1285","https://www.tiktok.com/@alienimpact/video/7570813811922373910","7156720718671184938","7571207130998506270","https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/7343028122784268330~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=18bab87e&x-expires=1763848800&x-signature=kkThXPbAmImTP%2BG65hsUPp6%2FR2M%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"Bro looking for his missing shadow","1","0","2025-11-12T01:01:22.000Z","thebearjew42","https://www.tiktok.com/@alienimpact/video/7570813811922373910","6724738731447698437","7571637459038700310","https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/cd0eb7c96bf68cc7059e96e845281371~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=1fa71082&x-expires=1763848800&x-signature=O26qJ9Vel%2FmQopb97Ra8sS%2B1sE8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"walking for every body 😂","0","0","2025-11-12T17:04:44.000Z","krzysztof.ptasins8","https://www.tiktok.com/@alienimpact/video/7570813811922373910","7346242466368341024","7571885908414661398","https://p16-common-sign.tiktokcdn-us.com/tos-useast2a-avt-0068-euttp/7845cce9b04d557f364d9e491506e575~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=6787f9e3&x-expires=1763848800&x-signature=JCPqKXOpBJGdcqbuOacRJSNaAAw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"ai","0","0","2025-11-13T16:43:08.000Z","ragnar.lothbrok3973","https://www.tiktok.com/@alienimpact/video/7570813811922373910","7170159087278785582","7572251187598541582","https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/7367134538448764974~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=38d885e2&x-expires=1763848800&x-signature=0lR9Tv7jkEoD50zbNg6IOmIRgNw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"AI Is cute","0","0","2025-11-14T22:25:10.000Z","don236773","https://www.tiktok.com/@alienimpact/video/7570813811922373910","7376429365167391790","7572710650158383903","https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/7376430048414269482~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=b5800b4d&x-expires=1763848800&x-signature=9hWBoskWIxWknEahRSHRj1qK%2BiM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"","0","0","2025-11-12T20:33:01.000Z","xxtechnoxx2ps4","https://www.tiktok.com/@alienimpact/video/7570813811922373910","7171447178204234757","7571939609991791382","https://p16-common-sign.tiktokcdn-us.com/tos-useast2a-avt-0068-euttp/7324025666584084513~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=0b7a5805&x-expires=1763848800&x-signature=RAK9YVC8WpstVPPK%2FjmNv8owB88%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"here looking for a good time","0","0","2025-11-10T02:25:59.000Z","bingsley1234","https://www.tiktok.com/@alienimpact/video/7570813811922373910","6984637926160581637","7570917293178962706","https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/cd514153aa75f9820e6b7696d3018695~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=8034c3c6&x-expires=1763848800&x-signature=ozpmNn7c7xKihlHMLfq0aUpwhlc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"is this your village creater?😂😂😂😂😂😂😂😂","0","0","2025-11-11T23:12:17.000Z","gujaratihandsom","https://www.tiktok.com/@alienimpact/video/7570813811922373910","7448436568503141408","7571609519198028566","https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/d496092d90f282bd3e1e3ba440ebe830~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=98cb377f&x-expires=1763848800&x-signature=cKY14EB4oorlBR%2FGhkeWwhdMFCE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"Anda perdido el hermano Gris 👽","1","0","2025-11-10T14:43:24.000Z","doko9995","https://www.tiktok.com/@alienimpact/video/7570813811922373910","7360715912271528966","7571107335105692434","https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/4e713ed61beeb0b48441495870c2b0a1~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=96d4baf1&x-expires=1763848800&x-signature=OIpyh8Obhzik3LxB04rDOUrhgL0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"","0","0","2025-11-14T03:20:47.000Z","peeke.weuts","https://www.tiktok.com/@alienimpact/video/7570813811922373910","7328673061975573537","7572415006139417376","https://p16-common-sign.tiktokcdn-us.com/tos-useast2a-avt-0068-euttp/c9dae2f2e6d58273cfc690061ffb7828~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=238d788d&x-expires=1763848800&x-signature=Dd47X5ux8kLmm944aIlAtBjleDI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"Aliens don't have shadows huh?","1","0","2025-11-10T06:00:44.000Z","hobbyaussie","https://www.tiktok.com/@alienimpact/video/7570813811922373910","7441010266445317175","7570972650781197064","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/10ede32e9f7e6ac58cb07be9c03c1b06~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=26d02335&x-expires=1763848800&x-signature=o5bP7jCbAdNMpDSxZx8UpeC76TQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"Hij wel ook even wandelen 🤭😂😂","0","0","2025-11-12T20:36:42.000Z","dirkb520","https://www.tiktok.com/@alienimpact/video/7570813811922373910","7380442094114178080","7571940540393915169","https://p16-common-sign.tiktokcdn-us.com/tos-useast2a-avt-0068-euttp/7380442665236987936~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=bf8ea8e9&x-expires=1763848800&x-signature=Dz%2BzMx9FU7L3XJY9QNTg%2FQU2R0A%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"Herzlich willkommen 😈😈","0","0","2025-11-14T06:39:34.000Z","buskape187","https://www.tiktok.com/@alienimpact/video/7570813811922373910","7074691615063819269","7572466922162471702","https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/7074692014763147269~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=d726a282&x-expires=1763848800&x-signature=UU6%2FSC7%2FtnyCyPNAVXFVk5F1sys%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"ai?","0","0","2025-11-11T11:54:33.000Z","richie3974","https://www.tiktok.com/@alienimpact/video/7570813811922373910","7034122935720084486","7571434916954063617","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/293654cc1409145febf886b6c83afbd8~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=23461e0d&x-expires=1763848800&x-signature=G%2Bo8w6ryjNQrlQejuT58YUBRKTM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"sin sombra 🤣🤣🤣🤣","0","0","2025-11-10T03:07:02.000Z","marfris0909","https://www.tiktok.com/@alienimpact/video/7570813811922373910","7110726230472082438","7570926771056902932","https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/6b3dfe13d6523ec2cd7252ffb7389bfe~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=bf423520&x-expires=1763848800&x-signature=Bp8MLuUrX31XJhaa3qNS5AsSdPs%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"oh my God is this true","0","0","2025-11-10T00:54:05.000Z","securitykevstyle","https://www.tiktok.com/@alienimpact/video/7570813811922373910","7045132879840887810","7570893536897745672","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/7323660865150910466~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=11ec61f3&x-expires=1763848800&x-signature=rZmp%2BFSPB8swbIRHih200JEs4g8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"Where alien green cards","0","0","2025-11-16T18:47:35.000Z","mommyanddaddy812","https://www.tiktok.com/@alienimpact/video/7570813811922373910","7380052538411942955","7573396725286830903","https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/7380053036074270763~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=4266cf36&x-expires=1763848800&x-signature=w1EdsOhQ2%2B6gvebLWIke2Wku5so%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"he looking for some party favors 🤣","0","0","2025-11-16T20:53:27.000Z","gabaghoulgirl420","https://www.tiktok.com/@alienimpact/video/7570813811922373910","6925818612466025478","7573429149797466893","https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/08218e32bd2805094ce2bcf33d5c5402~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=29fd8e2b&x-expires=1763848800&x-signature=7ZO6PM8WFQEkrN3shexJSW1HiUY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"ES UN NIÑO SOMALI","0","0","2025-11-10T02:48:08.000Z","flash.1967","https://www.tiktok.com/@alienimpact/video/7570813811922373910","7462170403805414417","7570923006177329927","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/b2efc093f322867e425111e7870080b5~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=d28d7cb9&x-expires=1763848800&x-signature=vAjgd5Z1%2FprNYPbFBN91x%2F8cs70%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"Why he thrust link that","0","0","2025-11-10T02:14:16.000Z","thechosenoneaustralia","https://www.tiktok.com/@alienimpact/video/7570813811922373910","6773085405421798406","7570914290132648711","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/90612d6f7e713c57243a150e09c68cc4~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=9af7a130&x-expires=1763848800&x-signature=PWt035%2BGyWzZ1P2OtIXtf2R5EPc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"😂😂😂😂 10 second clip","0","0","2025-11-10T13:38:57.000Z","gunfight86","https://www.tiktok.com/@alienimpact/video/7570813811922373910","7111348050832114694","7571090737192289042","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/cb6d2700007497a8ae2f7fd1f8feacb8~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=4ac2ff45&x-expires=1763848800&x-signature=Ldxh2GMJ1ICE%2FiDM%2FqC0umtoaf8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"Where his passport","0","0","2025-11-10T02:56:20.000Z","dumbadd5","https://www.tiktok.com/@alienimpact/video/7570813811922373910","7451043550466163730","7570925112285201160","https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/da2e516caf56ffb6eea5ced195754fe3~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=228bbd41&x-expires=1763848800&x-signature=mbxeYBNxi%2F8c9%2FYm9ZYmkM422lA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"ufo 2025 ultima hora","557","6","2025-06-04T00:21:22.000Z","captainjacksprrow10","https://www.tiktok.com/@incognitogamingtv/video/7510160539884997919","7504621561606226951","7511882638387921672","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/4cd036b05cecc07b815fbb5eebb6491c~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=4c5bf638&x-expires=1763848800&x-signature=YCTMAUNier%2FWI6gwpcVRcWaxOp4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"I’d have to be there to believe this stuff","9061","13","2025-05-31T02:46:21.000Z","heyitscode20","https://www.tiktok.com/@incognitogamingtv/video/7510160539884997919","7022106223621506054","7510435454392124203","https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/27bd1552474ec42974ee6f91f18b8ebb~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=36b72c92&x-expires=1763848800&x-signature=%2FK5SxpJHvNZJXxUkEKSg6D%2Ft4kU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"Believing something like that in 2025 is crazy 😭🙏🥀","3173","7","2025-05-31T14:53:30.000Z","azza.artt","https://www.tiktok.com/@incognitogamingtv/video/7510160539884997919","7181967966099244037","7510623059007800086","https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/c1b7d4f28062d0647c21734179118d9b~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=083abf32&x-expires=1763848800&x-signature=W%2B%2BFVBZu5OjfrUOL9wWt9rkKvY0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"It's Avengers Helicarrier","3104","6","2025-05-31T18:08:11.000Z","kroondzioo","https://www.tiktok.com/@incognitogamingtv/video/7510160539884997919","6932070765848609797","7510673225379578646","https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/bbfc65c311997230a907ad99f525157e~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=20bc1f1a&x-expires=1763848800&x-signature=KTwLb6KNgsQu8p9VAWbj2gvYfC0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"бож теперь у меня все реки этими пришельцами забиты","1410","14","2025-07-28T19:27:16.000Z","droshylaa_aa","https://www.tiktok.com/@incognitogamingtv/video/7510160539884997919","6916028267770872838","7532216535571071762","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/8c88da4c52538bd83d76e49dbeea2845~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=5b7ad50a&x-expires=1763848800&x-signature=OPk82NJV3NRqajLoKryara1Mqes%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"Out of all places ufo chooses to hangout around a motel😅","1","0","2025-07-22T05:31:27.000Z","fastandausbw","https://www.tiktok.com/@incognitogamingtv/video/7510160539884997919","6595690259001786373","7529774552387519237","https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/082300f334a03cda39eb00d577cd0ca5~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=205e881d&x-expires=1763848800&x-signature=q%2B78Y7dSVB%2BLRoHxBzdM%2BbdwLNA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"eso ya pasó hace 500 años cuando vieron a herman Cortés","5","0","2025-08-13T18:20:29.000Z","nectarina_frutas","https://www.tiktok.com/@incognitogamingtv/video/7510160539884997919","7288768575665161248","7538136690247795478","https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/f4924068fd6915b388635ac270243761~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=84872198&x-expires=1763848800&x-signature=ncyrnWMQ3qE12r3VEsXJVJ6MEZo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
